"ndc","doseFormRxcui","doseFormName","activeIngredientRxcui","activeIngredientName","numeratorUnit","numeratorValue","denominatorUnit","denominatorValue"
"54315440","316986","Topical Solution","81985","cocaine hydrochloride","MG","40.0","ML","1.0"
"51079080620","317541","Oral Tablet","154987","hydroxyzine hydrochloride","MG","25.0","EACH","1.0"
"185077130","317541","Oral Tablet","142146","bisoprolol fumarate","MG","5.0","EACH","1.0"
"904686704","316965","Oral Capsule","10753","tretinoin","MG","10.0","EACH","1.0"
"121467500","316968","Oral Solution","11118","valproic acid","MG","50.0","ML","1.0"
"55513071001","721656","Prefilled Syringe","993449","denosumab","MG","60.0","ML","1.0"
"60687036901","316965","Oral Capsule","152021","dicyclomine hydrochloride","MG","10.0","EACH","1.0"
"63323036820","1649574","Injection","82100","sulbactam sodium","MG","500.0","EACH","1.0"
"63323032931","316949","Injectable Solution","1291","bacitracin","UNT","5000.0","ML","1.0"
"173067502","317541","Oral Tablet","142428","proguanil hydrochloride","MG","100.0","EACH","1.0"
"713052612","316978","Rectal Suppository","142445","promethazine hydrochloride","MG","25.0","EACH","1.0"
"37205011278","91058","Chewable Tablet","9796","simethicone","MG","80.0","EACH","1.0"
"51079094708","316943","Extended Release Oral Capsule","203211","diltiazem hydrochloride","MG","120.0","EACH","1.0"
"944262004","1649574","Injection","1426680","immunoglobulin G, human","MG","10000.0","EACH","1.0"
"406055262","317541","Oral Tablet","82063","oxycodone hydrochloride","MG","5.0","EACH","1.0"
"904678061","317541","Oral Tablet","323828","rosuvastatin calcium","MG","20.0","EACH","1.0"
"69021701","721656","Prefilled Syringe","82137","dalteparin sodium","UNT","10000.0","ML","1.0"
"904027060","316965","Oral Capsule","11256","vitamin E","UNT","100.0","EACH","1.0"
"24208000202","1649574","Injection","486164","hyaluronidase, ovine","UNT","200.0","ML","1.0"
"78048535","317541","Oral Tablet","732498","aliskiren hemifumarate","MG","150.0","EACH","1.0"
"55390000901","316949","Injectable Solution","225852","leucovorin calcium","MG","10.0","ML","1.0"
"51079076220","317541","Oral Tablet","155137","sertraline hydrochloride","MG","25.0","EACH","1.0"
"63739067710","317541","Oral Tablet","221153","quetiapine fumarate","MG","200.0","EACH","1.0"
"51079042320","317541","Oral Tablet","82041","meclizine hydrochloride","MG","12.5","EACH","1.0"
"42023012401","316965","Oral Capsule","3106","dantrolene sodium","MG","25.0","EACH","1.0"
"93314501","316965","Oral Capsule","2231","cephalexin","MG","250.0","EACH","1.0"
"378910293","316987","Transdermal System","4917","nitroglycerin","MG","0.1","HR","1.0"
"2140701","316949","Injectable Solution","35220","quinidine gluconate","MG","80.0","ML","1.0"
"36000000124","1649574","Injection","6922","metronidazole","MG","5.0","ML","1.0"
"55150021899","1649574","Injection","75635","eptifibatide","MG","0.75","ML","1.0"
"78041420","317541","Oral Tablet","141704","everolimus","MG","0.5","EACH","1.0"
"69315090505","317541","Oral Tablet","6470","lorazepam","MG","1.0","EACH","1.0"
"65162041603","317007","Sublingual Tablet","203841","buprenorphine hydrochloride","MG","2.0","EACH","1.0"
"50268031112","317541","Oral Tablet","8703","fenofibrate","MG","145.0","EACH","1.0"
"131248035","317541","Oral Tablet","623400","lacosamide","MG","200.0","EACH","1.0"
"63739007910","317541","Oral Tablet","203211","diltiazem hydrochloride","MG","30.0","EACH","1.0"
"517180525","1649574","Injection","82010","dopamine hydrochloride","MG","40.0","ML","1.0"
"186103201","316949","Injectable Solution","267396","bupivacaine hydrochloride","MG","2.5","ML","1.0"
"6073128","317541","Oral Tablet","6472","lovastatin","MG","20.0","EACH","1.0"
"42571026575","1649574","Injection","9895","sodium nitroprusside","MG","25.0","ML","1.0"
"378026101","317541","Oral Tablet","6135","ketoconazole","MG","200.0","EACH","1.0"
"51079052920","317541","Oral Tablet","236474","fexofenadine hydrochloride","MG","60.0","EACH","1.0"
"63323049257","316949","Injectable Solution","142440","lidocaine hydrochloride","MG","10.0","ML","1.0"
"472024260","316982","Topical Cream","33199","permethrin","MG","50.0","ML","1.0"
"68734071010","316945","Extended Release Oral Tablet","40575","zileuton","MG","600.0","EACH","1.0"
"55390016110","1649574","Injection","221130","octreotide acetate","MG","0.1","ML","1.0"
"51285094288","317541","Oral Tablet","6373","levonorgestrel","MG","1.5","EACH","1.0"
"904777261","317541","Oral Tablet","203191","metoprolol tartrate","MG","50.0","EACH","1.0"
"67877012405","316982","Topical Cream","9793","silver sulfadiazine","MG","10.0","ML","1.0"
"71036240","316943","Extended Release Oral Capsule","71227","phenytoin sodium","MG","100.0","EACH","1.0"
"78014923","316949","Injectable Solution","36118","salmon calcitonin","UNT","200.0","ML","1.0"
"9090020","1649574","Injection","5492","hydrocortisone","MG","100.0","EACH","1.0"
"50242006201","317541","Oral Tablet","477320","erlotinib hydrochloride","MG","25.0","EACH","1.0"
"70199000632","316969","Oral Suspension","7454","nitrofurantoin","MG","5.0","ML","1.0"
"409662902","316949","Injectable Solution","3565","succinylcholine chloride","MG","20.0","ML","1.0"
"68084029121","317541","Oral Tablet","105069","naltrexone hydrochloride","MG","50.0","EACH","1.0"
"63323046437","316949","Injectable Solution","267396","bupivacaine hydrochloride","MG","2.5","ML","1.0"
"16729036468","1649574","Injection","384455","tigecycline","MG","50.0","EACH","1.0"
"338051909","1649574","Injection","9949","soybean oil","MG","200.0","ML","1.0"
"378181377","317541","Oral Tablet","40144","levothyroxine sodium","MG","0.125","EACH","1.0"
"42292003820","317541","Oral Tablet","40144","levothyroxine sodium","MG","0.088","EACH","1.0"
"24208039407","7670","Ophthalmic Solution","235757","dapiprazole hydrochloride","MG","5.0","ML","1.0"
"59676096001","1649574","Injection","142433","doxorubicin hydrochloride","MG","2.0","ML","1.0"
"904647761","317541","Oral Tablet","236559","donepezil hydrochloride","MG","5.0","EACH","1.0"
"173069502","744995","Dry Powder Inhaler","72616","salmeterol xinafoate","MCG","50.0","ACTUAT","1.0"
"65401303","7670","Ophthalmic Solution","228750","moxifloxacin hydrochloride","MG","5.0","ML","1.0"
"53489033001","317541","Oral Tablet","150816","imipramine hydrochloride","MG","10.0","EACH","1.0"
"781305995","1649574","Injection","3407","digoxin","MG","0.25","ML","1.0"
"49702020218","317541","Oral Tablet","11413","zidovudine","MG","300.0","EACH","1.0"
"781103410","317541","Oral Tablet","91130","trifluoperazine hydrochloride","MG","5.0","EACH","1.0"
"51079079320","317541","Oral Tablet","7258","naproxen","MG","250.0","EACH","1.0"
"904624261","317541","Oral Tablet","236559","donepezil hydrochloride","MG","5.0","EACH","1.0"
"904646707","317541","Oral Tablet","236991","clopidogrel bisulfate","MG","300.0","EACH","1.0"
"409115902","316949","Injectable Solution","267396","bupivacaine hydrochloride","MG","2.5","ML","1.0"
"64764058030","317541","Oral Tablet","1439834","vortioxetine hydrobromide","MG","20.0","EACH","1.0"
"54855324","317541","Oral Tablet","218337","methadone hydrochloride","MG","5.0","EACH","1.0"
"42571010101","317541","Oral Tablet","25789","glimepiride","MG","2.0","EACH","1.0"
"187355510","316965","Oral Capsule","4451","flucytosine","MG","500.0","EACH","1.0"
"3196401","316965","Oral Capsule","59763","stavudine","MG","15.0","EACH","1.0"
"641614225","316949","Injectable Solution","8164","phenylephrine hydrochloride","MG","10.0","ML","1.0"
"310032130","1649574","Injection","29561","meropenem","MG","1000.0","EACH","1.0"
"51079079001","317541","Oral Tablet","596","alprazolam","MG","1.0","EACH","1.0"
"54019813","317541","Oral Tablet","68099","famciclovir","MG","500.0","EACH","1.0"
"52152011102","317541","Oral Tablet","161623","methenamine mandelate","MG","500.0","EACH","1.0"
"78012705","317541","Oral Tablet","2626","clozapine","MG","100.0","EACH","1.0"
"55390012210","1649574","Injection","3008","cyclosporine","MG","50.0","ML","1.0"
"55150020210","1649574","Injection","253191","pantoprazole sodium","MG","40.0","EACH","1.0"
"47783010101","1649574","Injection","658708","ecallantide","MG","10.0","ML","1.0"
"45802004064","106332","Medicated Shampoo","36345","selenium sulfide","MG","25.0","ML","1.0"
"78032306","316965","Oral Capsule","994808","rivastigmine tartrate","MG","1.5","EACH","1.0"
"66993047860","317541","Oral Tablet","68244","lamivudine","MG","100.0","EACH","1.0"
"17478051002","1649574","Injection","33656","physostigmine salicylate","MG","1.0","ML","1.0"
"904782231","316982","Topical Cream","2623","clotrimazole","MG","10.0","ML","1.0"
"9002201","317541","Oral Tablet","6902","methylprednisolone","MG","8.0","EACH","1.0"
"65162089803","317541","Oral Tablet","89013","aripiprazole","MG","10.0","EACH","1.0"
"68051030","316965","Oral Capsule","9384","rifampin","MG","150.0","EACH","1.0"
"61314001910","7670","Ophthalmic Solution","236065","dorzolamide hydrochloride","MG","20.0","ML","1.0"
"63739026110","317541","Oral Tablet","10156","sucralfate","MG","1000.0","EACH","1.0"
"469060773","316965","Oral Capsule","42316","tacrolimus","MG","0.5","EACH","1.0"
"66582041428","317541","Oral Tablet","341248","ezetimibe","MG","10.0","EACH","1.0"
"781711735","316982","Topical Cream","29365","calcipotriene","MG","0.05","ML","1.0"
"67457044022","1649574","Injection","203148","ondansetron hydrochloride","MG","2.0","ML","1.0"
"60687038194","317541","Oral Tablet","8308","vitamin K1","MG","5.0","EACH","1.0"
"904617261","317541","Oral Tablet","2002","carbamazepine","MG","200.0","EACH","1.0"
"258369090","316943","Extended Release Oral Capsule","203211","diltiazem hydrochloride","MG","300.0","EACH","1.0"
"45034360","316995","Delayed Release Oral Capsule","6406","lipase","UNT","16000.0","EACH","1.0"
"406147301","316945","Extended Release Oral Tablet","203188","methylphenidate hydrochloride","MG","20.0","EACH","1.0"
"78112073623","316973","Otic Solution","47686","carbamide peroxide","MG","65.0","ML","1.0"
"8499002","1649574","Injection","384455","tigecycline","MG","50.0","EACH","1.0"
"8121801","1649574","Injection","979111","methylnaltrexone bromide","MG","20.0","ML","1.0"
"26556161","316982","Topical Cream","3254","desonide","MG","0.5","ML","1.0"
"58177003106","316995","Delayed Release Oral Capsule","6406","lipase","UNT","4500.0","EACH","1.0"
"904208560","316965","Oral Capsule","11246","vitamin A","UNT","10000.0","EACH","1.0"
"24357070115","316982","Topical Cream","6387","lidocaine","MG","40.0","ML","1.0"
"75062280","721656","Prefilled Syringe","221095","enoxaparin sodium","MG","100.0","ML","1.0"
"409909332","1649574","Injection","142436","fentanyl citrate","MG","0.05","ML","1.0"
"67457017750","152903","Irrigation Solution","3455","dimethyl sulfoxide","MG","500.0","ML","1.0"
"61703034250","316949","Injectable Solution","56946","paclitaxel","MG","6.0","ML","1.0"
"781570192","317541","Oral Tablet","203160","losartan potassium","MG","50.0","EACH","1.0"
"10019002804","316949","Injectable Solution","203128","midazolam hydrochloride","MG","1.0","ML","1.0"
"25273234","316943","Extended Release Oral Capsule","203178","disopyramide phosphate","MG","100.0","EACH","1.0"
"338001711","1649574","Injection","4850","glucose","MG","50.0","ML","1.0"
"378180977","317541","Oral Tablet","40144","levothyroxine sodium","MG","0.1","EACH","1.0"
"63323022905","1649574","Injection","8825","protamine sulfate (USP)","MG","10.0","ML","1.0"
"57664027408","317541","Oral Tablet","2598","clonazepam","MG","1.0","EACH","1.0"
"904647104","317541","Oral Tablet","121243","voriconazole","MG","200.0","EACH","1.0"
"69419068","317541","Oral Tablet","221161","sildenafil citrate","MG","20.0","EACH","1.0"
"55111068507","1649574","Injection","77655","zoledronic acid","MG","0.8","ML","1.0"
"64253033335","721656","Prefilled Syringe","314659","heparin sodium, porcine","UNT","100.0","ML","1.0"
"65162068988","316969","Oral Suspension","7454","nitrofurantoin","MG","5.0","ML","1.0"
"16729018401","317541","Oral Tablet","5487","hydrochlorothiazide","MG","50.0","EACH","1.0"
"185072001","316943","Extended Release Oral Capsule","5781","indomethacin","MG","75.0","EACH","1.0"
"54817525","317541","Oral Tablet","3264","dexamethasone","MG","4.0","EACH","1.0"
"517501901","1649574","Injection","36726","sodium thiosulfate","MG","250.0","ML","1.0"
"35356000430","317007","Sublingual Tablet","203841","buprenorphine hydrochloride","MG","8.0","EACH","1.0"
"68084024301","316965","Oral Capsule","81982","clindamycin hydrochloride","MG","150.0","EACH","1.0"
"7351215","316943","Extended Release Oral Capsule","3287","dextroamphetamine sulfate","MG","5.0","EACH","1.0"
"9311602","316986","Topical Solution","797272","clindamycin phosphate","MG","10.0","ML","1.0"
"143120101","317541","Oral Tablet","2683","colchicine","MG","0.6","EACH","1.0"
"78041561","317541","Oral Tablet","141704","everolimus","MG","0.75","EACH","1.0"
"766004548","402499","Chewing Gum","31765","nicotine polacrilex","MG","2.0","EACH","1.0"
"51079054320","317541","Oral Tablet","353108","escitalopram oxalate","MG","10.0","EACH","1.0"
"173049900","721654","Metered Dose Inhaler","50121","fluticasone propionate","MG","0.22","ACTUAT","1.0"
"43386044024","316965","Oral Capsule","7417","nifedipine","MG","10.0","EACH","1.0"
"49702022318","317541","Oral Tablet","620216","maraviroc","MG","150.0","EACH","1.0"
"54505005522","317541","Oral Tablet","430","albendazole","MG","200.0","EACH","1.0"
"65293000310","1649574","Injection","1656052","cangrelor","MG","50.0","EACH","1.0"
"904404073","91058","Chewable Tablet","1191","aspirin","MG","81.0","EACH","1.0"
"65649030105","317541","Oral Tablet","35619","rifaximin","MG","200.0","EACH","1.0"
"168002031","316985","Topical Ointment","5492","hydrocortisone","MG","0.01","MG","1.0"
"172375810","317541","Oral Tablet","29046","lisinopril","MG","5.0","EACH","1.0"
"65862049647","316969","Oral Suspension","10180","sulfamethoxazole","MG","40.0","ML","1.0"
"904582461","317541","Oral Tablet","2418","cholecalciferol","MG","0.025","EACH","1.0"
"59762005501","317541","Oral Tablet","1000112","medroxyprogesterone acetate","MG","2.5","EACH","1.0"
"45963043963","316968","Oral Solution","6218","lactulose","MG","667.0","ML","1.0"
"54569384900","316965","Oral Capsule","203130","nortriptyline hydrochloride","MG","25.0","EACH","1.0"
"17478093415","1649574","Injection","82027","hydralazine hydrochloride","MG","20.0","ML","1.0"
"74234632","1649574","Injection","203121","dobutamine hydrochloride","MG","1.0","ML","1.0"
"904054460","317541","Oral Tablet","10454","thiamine","MG","100.0","EACH","1.0"
"74118701","1649574","Injection","3648","droperidol","MG","2.5","ML","1.0"
"49938010704","317690","Oral Granules","7833","aminosalicylic acid","MG","4000.0","EACH","1.0"
"47781049701","317541","Oral Tablet","4109","ethacrynic acid","MG","25.0","EACH","1.0"
"64764015105","317541","Oral Tablet","259319","pioglitazone hydrochloride","MG","15.0","EACH","1.0"
"69306086","317541","Oral Tablet","18631","azithromycin","MG","250.0","EACH","1.0"
"54868231900","317541","Oral Tablet","27169","leflunomide","MG","20.0","EACH","1.0"
"69918090110","316949","Injectable Solution","42634","desmopressin acetate","MG","0.004","ML","1.0"
"76014000310","316949","Injectable Solution","7316","neostigmine methylsulfate","MG","1.0","ML","1.0"
"29152725","316982","Topical Cream","221128","mupirocin calcium","MG","20.0","ML","1.0"
"68084059201","316945","Extended Release Oral Tablet","28004","isosorbide mononitrate","MG","60.0","EACH","1.0"
"57894005427","1649574","Injection","847083","ustekinumab","MG","5.0","ML","1.0"
"65027105","7670","Ophthalmic Solution","236599","olopatadine hydrochloride","MG","1.0","ML","1.0"
"67810012","316982","Topical Cream","235838","terbinafine hydrochloride","MG","10.0","ML","1.0"
"245000331","316968","Oral Solution","8597","potassium iodide","MG","1000.0","ML","1.0"
"409651001","316949","Injectable Solution","66955","vancomycin hydrochloride","MG","100.0","ML","1.0"
"51079099120","317541","Oral Tablet","82110","tramadol hydrochloride","MG","50.0","EACH","1.0"
"24208031510","7670","Ophthalmic Solution","221176","trimethoprim sulfate","MG","1.0","ML","1.0"
"42023016425","316949","Injectable Solution","11149","vasopressin (USP)","UNT","20.0","ML","1.0"
"172376010","317541","Oral Tablet","29046","lisinopril","MG","20.0","EACH","1.0"
"55513022101","1649574","Injection","805452","romiplostim","MG","0.25","EACH","1.0"
"51079021620","317541","Oral Tablet","6922","metronidazole","MG","250.0","EACH","1.0"
